train_bce_loss,valid_bce_loss,test_bce_loss,train_iou,valid_iou,test_iou,train_f_score,valid_f_score,test_f_score
0.30478142427675653,0.2277738943696022,0.07937197105959058,0.8307505412535235,0.8725760698318482,0.9540095726648966,0.901641618121754,0.931844699382782,0.975882869958878
0.1749747070399198,0.18207063525915146,0.07937197105959058,0.9236409031983579,0.9183806359767914,0.9540095726648966,0.9602519761432302,0.9574222028255462,0.975882869958878
0.13971622423692184,0.18748334050178528,0.07937197105959058,0.9371563160058224,0.8957551956176759,0.9540095726648966,0.9675307219678703,0.9448454499244691,0.975882869958878
0.12364556753274161,0.1597972571849823,0.07937197105959058,0.9384339343417775,0.9136443376541138,0.9540095726648966,0.9681962818810435,0.9547797679901123,0.975882869958878
0.10005866894216248,0.13573773726820945,0.07937197105959058,0.9508761582952556,0.9241131484508515,0.9540095726648966,0.9747975757627775,0.9605246722698211,0.975882869958878
0.08444435533249017,0.12754719108343124,0.07937197105959058,0.9580615560213723,0.9312187373638153,0.9540095726648966,0.9785683480176058,0.9643432617187501,0.975882869958878
0.07466342503374275,0.13223418816924093,0.07937197105959058,0.9615532412673489,0.925002932548523,0.9540095726648966,0.9803921977678935,0.9610230922698975,0.975882869958878
0.06957739614176028,0.12911846563220025,0.07937197105959058,0.9628097234350261,0.9267233490943909,0.9540095726648966,0.9810446898142497,0.9618983268737793,0.975882869958878
0.06450147475257066,0.1210464969277382,0.07937197105959058,0.9651268612254748,0.9349957168102264,0.9540095726648966,0.9822462706854848,0.9663675785064697,0.975882869958878
0.06567196999535416,0.14711209759116173,0.07937197105959058,0.9636524951819216,0.9147017300128937,0.9540095726648966,0.9814758246595208,0.9554036617279054,0.975882869958878
0.07262007372848914,0.16568566709756852,0.07937197105959058,0.9574531894741636,0.910782665014267,0.9540095726648966,0.9782454100522129,0.9532394587993622,0.975882869958878
0.06736147731091037,0.12826742529869078,0.07937197105959058,0.9604187950943457,0.9281990587711335,0.9540095726648966,0.9797957178318141,0.9627304494380952,0.975882869958878
0.05626385794444518,0.1222240686416626,0.07937197105959058,0.9675149953726566,0.9348373353481292,0.9540095726648966,0.9834830923513932,0.9662832617759705,0.975882869958878
0.056949763474139305,0.12055430263280868,0.07937197105959058,0.966630625002312,0.9311597466468811,0.9540095726648966,0.9830243912610139,0.9643244683742523,0.975882869958878
0.049699821029648636,0.1047533705830574,0.07937197105959058,0.9710150451371162,0.9437578082084657,0.9540095726648966,0.9852903575608225,0.9710434913635254,0.975882869958878
0.04208556099823028,0.10245521888136863,0.07937197105959058,0.975276838649403,0.9460779428482056,0.9540095726648966,0.9874816970391705,0.9722635924816131,0.975882869958878
0.0380057640599482,0.1020518086850643,0.07937197105959058,0.9776134220036593,0.9468448340892792,0.9540095726648966,0.988679315104629,0.97266925573349,0.975882869958878
0.035823189907453284,0.10357465147972107,0.07937197105959058,0.9786787538817432,0.9482246577739715,0.9540095726648966,0.9892231171781365,0.9734042465686797,0.975882869958878
0.03378928825259207,0.10305158793926239,0.07937197105959058,0.9795764323436852,0.9493463575839995,0.9540095726648966,0.9896817008654274,0.9739919304847717,0.975882869958878
0.031171371595877594,0.10122169740498066,0.07937197105959058,0.9810806061282301,0.9504603922367096,0.9540095726648966,0.9904493924343225,0.9745784640312194,0.975882869958878
