train_bce_loss,valid_bce_loss,test_bce_loss,train_iou,valid_iou,test_iou,train_f_score,valid_f_score,test_f_score
0.19986327305322374,0.1166351237579396,0.07235648553197578,0.8888083223168175,0.9351346539823633,0.9585928201675417,0.9393096042953375,0.9663547638215517,0.9784027413527169
0.10698982174614916,0.11773774086644777,0.07235648553197578,0.9399894949134069,0.9432755677323592,0.9585928201675417,0.9689111978043127,0.9706951128809075,0.9784027413527169
0.07754201018287024,0.07693044409940115,0.07235648553197578,0.9555117906504919,0.953521717535822,0.9585928201675417,0.9771873982808063,0.9761283068280472,0.9784027413527169
0.05901409560487467,0.07518705460978181,0.07235648553197578,0.9648543955715555,0.9543567362584565,0.9585928201675417,0.9820891928126795,0.9765720681140296,0.9784027413527169
0.051888908152930624,0.07635382013885597,0.07235648553197578,0.9686053117722953,0.9560759647896415,0.9585928201675417,0.9840264283973753,0.9774916642590573,0.9784027413527169
0.04631820494550784,0.06881637763428063,0.07235648553197578,0.9713885979798002,0.9601486372320276,0.9585928201675417,0.9854753881920384,0.9796200096607209,0.9784027413527169
0.03812671734290269,0.06719715893268584,0.07235648553197578,0.9765849768660451,0.9603622508676428,0.9585928201675417,0.9881488630789839,0.9797336443474418,0.9784027413527169
0.035881728459974276,0.06798482980383071,0.07235648553197578,0.9775592834894896,0.9597783088684082,0.9585928201675417,0.9886464199037043,0.9794269329623172,0.9784027413527169
0.034716609822771034,0.06617498711535805,0.07235648553197578,0.9783264544173961,0.9616195637928812,0.9585928201675417,0.9890408720678957,0.9803894946449683,0.9784027413527169
0.03399441401182696,0.0705745487817024,0.07235648553197578,0.9786387131414341,0.9601163126920399,0.9585928201675417,0.9891984444538149,0.9795982665137238,0.9784027413527169
0.03335042678900348,0.07016899593566596,0.07235648553197578,0.9792221402393952,0.9608286038825385,0.9585928201675417,0.9894981134028835,0.9799774226389433,0.9784027413527169
0.032558520288981554,0.06998518398521761,0.07235648553197578,0.9796087186755114,0.961093789652774,0.9585928201675417,0.9896957291901567,0.9801171155352342,0.9784027413527169
0.032400275118478386,0.069409977448614,0.07235648553197578,0.9797164351885554,0.9608342145618638,0.9585928201675417,0.9897507561072139,0.9799815400650627,0.9784027413527169
0.031807985753958476,0.07336471744469905,0.07235648553197578,0.9801851083304132,0.9602010187349821,0.9585928201675417,0.9899904768885547,0.9796529333842428,0.9784027413527169
0.031013817960069374,0.07021691561921645,0.07235648553197578,0.9805407100961411,0.9610520758126911,0.9585928201675417,0.9901718956823568,0.9800939544251092,0.9784027413527169
0.03075550348704097,0.07023214803714502,0.07235648553197578,0.9807096874440902,0.9611935772393879,0.9585928201675417,0.9902576194464707,0.9801664587698485,0.9784027413527169
0.02999178297419583,0.07063587882408974,0.07235648553197578,0.9811040108440487,0.9612273103312441,0.9585928201675417,0.9904591304655295,0.9801838115641944,0.9784027413527169
0.02969216286624205,0.07081419273622724,0.07235648553197578,0.98130027619937,0.9613364636898042,0.9585928201675417,0.9905586711322989,0.9802383325601881,0.9784027413527169
0.02965787653135889,0.07148606305647834,0.07235648553197578,0.9814625327823723,0.9617657849663183,0.9585928201675417,0.9906421553997592,0.9804625589596596,0.9784027413527169
0.029051931404316708,0.070749690217015,0.07235648553197578,0.9816428463877614,0.9619182222767879,0.9585928201675417,0.9907341658614061,0.9805472602969723,0.9784027413527169
