train_bce_loss,valid_bce_loss,test_bce_loss,train_iou,valid_iou,test_iou,train_f_score,valid_f_score,test_f_score
0.35443786057558924,0.2018880620598793,0.09338410577426354,0.7673547240820798,0.9161753296852112,0.9501600523789724,0.8429067721872617,0.9562390685081482,0.9739133536815644
0.1725164457704082,0.14730597883462906,0.09338410577426354,0.932155293045622,0.935614627599716,0.9501600523789724,0.964851565433271,0.966729736328125,0.9739133536815644
0.12749872763048523,0.1352009750902653,0.09338410577426354,0.9504687352613972,0.9420608997344971,0.9501600523789724,0.974583741390344,0.9701610207557678,0.9739133536815644
0.10299780851963794,0.12218688055872917,0.09338410577426354,0.9594918724262356,0.9424662172794342,0.9501600523789724,0.9793164404955775,0.9703727185726165,0.9739133536815644
0.08579205270066406,0.10971425846219063,0.09338410577426354,0.9648440588604321,0.9465927004814148,0.9501600523789724,0.9820978316393764,0.9725547909736633,0.9739133536815644
0.08036680271228153,0.10334709137678146,0.09338410577426354,0.9636266827583313,0.948002153635025,0.9501600523789724,0.9814394423455904,0.9733034551143646,0.9739133536815644
0.0676602531563152,0.09514527842402458,0.09338410577426354,0.9695234515450216,0.9505360126495361,0.9501600523789724,0.9845201914960686,0.9746379673480987,0.9739133536815644
0.062203140082684426,0.09248840734362603,0.09338410577426354,0.9697829484939574,0.9508943498134614,0.9501600523789724,0.9846537727298158,0.974823248386383,0.9739133536815644
0.055819110098210244,0.09224570840597153,0.09338410577426354,0.9727661681897712,0.9505871772766115,0.9501600523789724,0.9861915039293694,0.9746557414531708,0.9739133536815644
0.05045682270870064,0.09152066111564636,0.09338410577426354,0.9745261289856648,0.9513724744319915,0.9501600523789724,0.987096526406028,0.9750699460506439,0.9739133536815644
0.04568544459162337,0.09336993843317032,0.09338410577426354,0.976536360653964,0.9505015850067139,0.9501600523789724,0.9881266283266473,0.9746140658855439,0.9739133536815644
0.04231418974020265,0.08645075485110283,0.09338410577426354,0.9776905305457837,0.9532223999500274,0.9501600523789724,0.9887172254649076,0.9760446786880493,0.9739133536815644
0.04158365681315914,0.08958445116877556,0.09338410577426354,0.9768535639300491,0.9532793581485748,0.9501600523789724,0.9882863994800685,0.9760767340660095,0.9739133536815644
0.03752187391122182,0.08627184852957726,0.09338410577426354,0.9792833165688947,0.9541121184825898,0.9501600523789724,0.9895315603776409,0.9765112936496734,0.9739133536815644
0.03518113979335988,0.09072765782475473,0.09338410577426354,0.9802728259202206,0.9527273893356324,0.9501600523789724,0.9900369264862754,0.9757858514785768,0.9739133536815644
0.03345192624538233,0.08548254370689394,0.09338410577426354,0.9808465748122245,0.9555485367774963,0.9501600523789724,0.9903290560751251,0.9772586703300477,0.9739133536815644
0.03306892051389723,0.08868521377444268,0.09338410577426354,0.9806315844709222,0.954632830619812,0.9501600523789724,0.9902193166992881,0.9767826557159425,0.9739133536815644
0.03022687464500919,0.09174702316522598,0.09338410577426354,0.9823477521087185,0.953281044960022,0.9501600523789724,0.9910948059775613,0.9760746598243714,0.9739133536815644
0.029215539269375083,0.09315572082996368,0.09338410577426354,0.9827195532394176,0.9530846893787384,0.9501600523789724,0.9912834727402888,0.9759692907333375,0.9739133536815644
0.028094687019333694,0.09157052487134933,0.09338410577426354,0.9832036206216522,0.9544748663902283,0.9501600523789724,0.9915301817836184,0.976697587966919,0.9739133536815644
