train_bce_loss,valid_bce_loss,test_bce_loss,train_iou,valid_iou,test_iou,train_f_score,valid_f_score,test_f_score
0.26839910583062615,0.18101047277450558,0.09793973088885348,0.8528037351189239,0.8989401876926422,0.9481849702199304,0.917657292250431,0.9467484295368195,0.9725998469193781
0.15300736124768402,0.16623081862926484,0.09793973088885348,0.9199951273022275,0.9162355720996856,0.9481849702199304,0.9582604368527732,0.9562374770641326,0.9725998469193781
0.11500124046296784,0.14345654249191284,0.09793973088885348,0.941720258105885,0.9209785163402557,0.9481849702199304,0.96996199723446,0.9588352859020233,0.9725998469193781
0.09874982025587199,0.12910369634628296,0.09793973088885348,0.9473313309929587,0.9309210896492003,0.9481849702199304,0.972927725676334,0.9642093181610107,0.9725998469193781
0.07912980178088853,0.11722170859575272,0.09793973088885348,0.9585003040053629,0.934410959482193,0.9481849702199304,0.9787988337603484,0.9660418272018433,0.9725998469193781
0.07007864715926576,0.11673007979989052,0.09793973088885348,0.9620393839749423,0.9361160099506378,0.9481849702199304,0.9806453802368856,0.9669654309749603,0.9725998469193781
0.06230034250201601,0.1050303891301155,0.09793973088885348,0.9658456589236404,0.9429797887802124,0.9481849702199304,0.9826154600490226,0.970625501871109,0.9725998469193781
0.05573124788475759,0.0957831397652626,0.09793973088885348,0.9686234557267391,0.9457423865795136,0.9481849702199304,0.9840565540573813,0.9720923602581024,0.9725998469193781
0.050086256229516235,0.09975251257419587,0.09793973088885348,0.9715729193253951,0.9444650113582611,0.9481849702199304,0.9855787266384471,0.9714180409908295,0.9725998469193781
0.04832110497536082,0.10021002739667892,0.09793973088885348,0.9718322284293899,0.9468291521072388,0.9481849702199304,0.9857110200506268,0.9726654171943664,0.9725998469193781
0.044418897366884987,0.10135347843170166,0.09793973088885348,0.9740565274700975,0.94732306599617,0.9481849702199304,0.9868556730674976,0.97292640209198,0.9725998469193781
0.04429402484586745,0.10453890189528464,0.09793973088885348,0.9737587372461954,0.946880042552948,0.9481849702199304,0.9867007822701426,0.9726896584033966,0.9725998469193781
0.04284363747997717,0.11586457341909409,0.09793973088885348,0.9742981538628088,0.9455370962619781,0.9481849702199304,0.9869790546821824,0.9719766497611999,0.9725998469193781
0.04142236788616036,0.10003180354833603,0.09793973088885348,0.9749646367448748,0.9473324894905091,0.9481849702199304,0.9873217019167816,0.9729290544986725,0.9725998469193781
0.043583044725837135,0.1073262982070446,0.09793973088885348,0.9729645938584299,0.9461988329887391,0.9481849702199304,0.9862929022673403,0.9723294854164124,0.9725998469193781
0.04309341074390844,0.10270287245512008,0.09793973088885348,0.973527456774856,0.9472369849681854,0.9481849702199304,0.9865797884536512,0.972879809141159,0.9725998469193781
0.03953926186218406,0.10788936689496041,0.09793973088885348,0.9753761038635715,0.9471206903457642,0.9481849702199304,0.9875316926927278,0.9728158056735993,0.9725998469193781
0.03629272972995584,0.10727586299180986,0.09793973088885348,0.9773732387658323,0.9485837459564208,0.9481849702199304,0.9885554060791478,0.9735903084278106,0.9725998469193781
0.035438846627419654,0.11330821961164474,0.09793973088885348,0.9779093247471434,0.9479450404644013,0.9481849702199304,0.988830237677603,0.9732556760311127,0.9725998469193781
0.03591487218033185,0.11380763277411461,0.09793973088885348,0.9773489832878112,0.9477361142635345,0.9481849702199304,0.9885428800727382,0.9731392800807952,0.9725998469193781
